,length,error
697,72.0,3.042348861694336
698,72.0,0.7265090942382812
699,72.0,0.32080841064453125
700,72.0,3.185731887817383
701,72.0,7.153287887573242
702,72.0,5.447297096252441
703,72.0,1.8781843185424805
704,72.0,6.019224166870117
705,72.0,0.21898460388183594
706,72.0,2.327805519104004
707,72.0,0.3546257019042969
708,72.0,0.3418712615966797
709,72.0,3.3890676498413086
710,72.0,1.4820442199707031
711,72.0,1.2603530883789062
712,72.0,2.792102813720703
713,72.0,0.42148399353027344
714,72.0,0.7396907806396484
715,72.0,1.5720977783203125
716,64.0,5.714494705200195
717,64.0,7.925141334533691
718,64.0,8.653593063354492
719,64.0,1.2525997161865234
720,64.0,2.1925086975097656
721,64.0,6.438155174255371
722,64.0,1.7656135559082031
723,64.0,5.908611297607422
724,64.0,1.7459888458251953
725,64.0,5.559233665466309
726,64.0,6.212556838989258
727,64.0,4.210763931274414
728,64.0,0.8010177612304688
729,64.0,9.092964172363281
730,64.0,1.632415771484375
731,64.0,3.2117977142333984
732,64.0,5.4501447677612305
733,64.0,5.747591972351074
734,64.0,0.8575878143310547
735,64.0,8.948579788208008
736,64.0,4.6116838455200195
737,64.0,6.182117462158203
738,64.0,0.7329635620117188
739,64.0,3.385721206665039
740,64.0,3.854879379272461
741,60.0,5.149233818054199
742,60.0,4.854348182678223
743,60.0,4.858717918395996
744,60.0,3.0032196044921875
745,60.0,0.49558258056640625
746,60.0,0.2491474151611328
747,60.0,4.28315544128418
748,60.0,5.477717399597168
749,60.0,0.7201671600341797
750,60.0,0.8646564483642578
751,60.0,4.869049072265625
752,60.0,2.001035690307617
753,60.0,4.997444152832031
754,60.0,5.303347587585449
755,60.0,1.0528240203857422
756,60.0,5.192831039428711
757,60.0,0.3719596862792969
758,60.0,0.2771339416503906
759,60.0,3.811246871948242
760,60.0,2.4587173461914062
761,60.0,3.2665300369262695
762,60.0,4.980717658996582
763,60.0,4.749215126037598
764,60.0,5.422021865844727
765,60.0,1.8154659271240234
766,60.0,4.729681968688965
767,60.0,4.352718353271484
768,71.0,6.594159126281738
769,71.0,5.747148513793945
770,71.0,3.7572689056396484
771,71.0,4.13115119934082
772,71.0,4.328243255615234
773,71.0,6.029677391052246
774,71.0,7.3239593505859375
775,71.0,11.753719329833984
776,71.0,3.4537830352783203
777,71.0,7.081992149353027
778,71.0,0.7746257781982422
779,71.0,3.4975719451904297
780,71.0,8.557175636291504
781,71.0,4.8457231521606445
782,71.0,17.279613494873047
783,71.0,8.781497955322266
784,71.0,6.932437896728516
785,71.0,8.307819366455078
786,71.0,3.686338424682617
787,71.0,1.824392318725586
788,71.0,5.899109840393066
789,71.0,14.721084594726562
790,71.0,3.703301429748535
791,71.0,6.163939476013184
792,71.0,7.300607681274414
793,71.0,6.944782257080078
794,71.0,7.995662689208984
795,26.0,1.6189894676208496
796,26.0,1.6208107471466064
797,26.0,0.24418354034423828
798,26.0,0.13330912590026855
799,26.0,1.8733296394348145
800,26.0,2.0547165870666504
801,26.0,0.551863431930542
802,26.0,1.884770393371582
803,26.0,1.9125149250030518
804,26.0,0.6534543037414551
805,26.0,1.4923219680786133
806,26.0,1.9194166660308838
807,26.0,1.9166514873504639
808,26.0,0.6940460205078125
