MAE,MSE,MEDIAN,PZ,best_model_path,model_name,spearman_correlation
10.010310493611001,112.1359481865735,10.16256058216095,38,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.11052202887819323
3.1307528797123165,25.093107807036592,2.366321682929993,28,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.13299890668210176
10.59922503341328,131.55412220843013,11.502645492553711,36,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.731951871657754
8.132078929472778,97.48093368607968,8.159427404403687,21,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,-0.19234365867913505
8.273425389219213,103.77354189389702,6.418330192565918,15,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.6519916142557651
9.00702311022807,99.56389895077427,8.41067087650299,19,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.10374050263004092
10.266949286684394,115.76661598321823,10.460934102535248,14Bound,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.17614468864468866
7.327665301731654,64.02853282278423,7.447105407714844,23,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.07955182072829133
5.218267013629277,36.99153305763821,4.7822654247283936,29,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.13590733590733592
4.009141357739766,23.86186102766413,4.094042181968689,20,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.02647385984427141
1.0647987961769103,3.5275319520110093,0.44342947006225586,4,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.23470522803114574
1.9571480353673298,8.015589070577647,1.0563970804214478,1,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,0.4285714285714286
0.44019945462544746,0.21141619000849213,0.35622620582580566,2,/home/adamczykb/rnaquanet/checkpoints/RNAQuANet-lociparse_less_features_dataset__all/739153647288432442/1665108efcc743738f2939ddf6e2ac0e/checkpoints/epoch=76-step=23639.ckpt,RNAQuANet,-0.5
